original_transaction_id;original_purchase_date;transaction_id;purchase_date
1500000012840855;2024-05-14;1500000012840855;2024-05-14
1500000012850698;2024-05-14;1500000012850698;2024-05-14
1500000012850698;2024-05-14;500001736355086;2024-05-28
1500000012850698;2024-05-14;500001728379104;2024-05-21
1500000013233680;2024-05-15;1500000013233680;2024-05-15
1500000013449760;2024-05-15;1500000013449760;2024-05-15
1500000014154804;2024-05-16;1500000014154804;2024-05-16
1500000014238571;2024-05-16;1500000014238571;2024-05-16
1500000014253073;2024-05-16;1500000014253073;2024-05-16
1500000014272069;2024-05-16;1500000014272069;2024-05-16
1500000014272069;2024-05-16;500001737733072;2024-05-30
1500000014272069;2024-05-16;500001729743760;2024-05-23
1500000014289216;2024-05-16;500001734902698;2024-05-27
1500000014289216;2024-05-16;1500000014289216;2024-05-16
1500000014289216;2024-05-16;500001742628004;2024-06-03
150001766384149;2024-05-01;150001766384149;2024-05-01
150001767027971;2024-05-01;150001767027971;2024-05-01
150001767027971;2024-05-01;150001785702014;2024-05-15
150001767027971;2024-05-01;150001776502429;2024-05-08
150001767303331;2024-05-01;150001767303331;2024-05-01
150001767303331;2024-05-01;150001776730095;2024-05-08
150001767840567;2024-05-02;150001767840567;2024-05-02
150001767940682;2024-05-01;150001767940682;2024-05-01
150001767940682;2024-05-01;150001805029987;2024-05-30
150001767940682;2024-05-01;150001786407277;2024-05-16
150001767940682;2024-05-01;150001777220234;2024-05-08
150001767940682;2024-05-01;150001795653373;2024-05-23
150001768065581;2024-05-02;150001768065581;2024-05-02
150001768525385;2024-05-02;150001768525385;2024-05-02
150001768882258;2024-05-02;150001768882258;2024-05-02
150001769208250;2024-05-03;150001769208250;2024-05-03
150001769268375;2024-05-03;150001787609943;2024-05-17
150001769268375;2024-05-03;150001781283678;2024-05-10
150001769268375;2024-05-03;150001769268375;2024-05-03
150001769268375;2024-05-03;150001806229880;2024-05-31
150001769268375;2024-05-03;150001796849141;2024-05-24
150001769274624;2024-05-03;150001769274624;2024-05-03
150001769782486;2024-05-03;150001769782486;2024-05-03
150001770468060;2024-05-03;150001770468060;2024-05-03
150001770468060;2024-05-03;150001779537830;2024-05-10
150001770468060;2024-05-03;150001788742121;2024-05-17
150001770830625;2024-05-04;150001770830625;2024-05-04
150001770836581;2024-05-04;150001770836581;2024-05-04
150001770869336;2024-05-04;150001770869336;2024-05-04
150001771054027;2024-05-04;150001771054027;2024-05-04
150001771122721;2024-05-04;150001771122721;2024-05-04
150001771383556;2024-05-04;150001780392308;2024-05-11
150001771383556;2024-05-04;150001789654057;2024-05-18
150001771383556;2024-05-04;150001798917670;2024-05-25
150001771383556;2024-05-04;150001771383556;2024-05-04
150001771510145;2024-05-04;150001771510145;2024-05-04
150001771572655;2024-05-04;150001771572655;2024-05-04
150001771972185;2024-05-04;150001771972185;2024-05-04
150001772050815;2024-05-05;150001772050815;2024-05-05
150001772053155;2024-05-05;150001772053155;2024-05-05
150001772196819;2024-05-04;150001799674605;2024-05-26
150001772196819;2024-05-04;150001790397400;2024-05-19
150001772196819;2024-05-04;150001781123725;2024-05-12
150001772196819;2024-05-04;150001772196819;2024-05-04
150001772291255;2024-05-05;150001781190463;2024-05-12
150001772291255;2024-05-05;150001772291255;2024-05-05
150001772550284;2024-05-05;150001772550284;2024-05-05
150001772668307;2024-05-05;150001809580819;2024-06-02
150001772668307;2024-05-05;150001790888411;2024-05-19
150001772668307;2024-05-05;150001772668307;2024-05-05
150001772668307;2024-05-05;150001800172132;2024-05-26
150001772668307;2024-05-05;150001781606580;2024-05-12
150001772784983;2024-05-05;150001772784983;2024-05-05
150001772784983;2024-05-05;150001810956170;2024-06-03
150001772784983;2024-05-05;150001792604626;2024-05-20
150001772784983;2024-05-05;150001803069004;2024-05-27
150001772889452;2024-05-05;150001781811761;2024-05-12
150001772889452;2024-05-05;150001772889452;2024-05-05
150001773387406;2024-05-05;150001773387406;2024-05-05
150001773650918;2024-05-06;150001773650918;2024-05-06
150001773687121;2024-05-05;150001801085282;2024-05-27
150001773687121;2024-05-05;150001773687121;2024-05-05
150001773687121;2024-05-05;150001782510442;2024-05-13
150001773687121;2024-05-05;150001810589524;2024-06-03
150001773687121;2024-05-05;150001791799214;2024-05-20
150001773809071;2024-05-06;150001773809071;2024-05-06
150001773865563;2024-05-06;150001773865563;2024-05-06
150001775260050;2024-05-07;150001793312391;2024-05-21
150001775260050;2024-05-07;150001812102650;2024-06-04
150001775260050;2024-05-07;150001802628004;2024-05-28
150001775260050;2024-05-07;150001784009912;2024-05-14
150001775260050;2024-05-07;150001775260050;2024-05-07
150001775631838;2024-05-07;150001775631838;2024-05-07
150001776218533;2024-05-08;150001776218533;2024-05-08
150001776659145;2024-05-08;150001813431583;2024-06-05
150001776659145;2024-05-08;150001785403835;2024-05-15
150001776659145;2024-05-08;150001776659145;2024-05-08
150001776659145;2024-05-08;150001794679084;2024-05-22
150001776659145;2024-05-08;150001804047147;2024-05-29
150001776668160;2024-05-08;150001776668160;2024-05-08
150001776944119;2024-05-08;150001776944119;2024-05-08
150001777426860;2024-05-08;150001777426860;2024-05-08
150001777525350;2024-05-09;150001777525350;2024-05-09
150001777698003;2024-05-09;150001777698003;2024-05-09
150001777698003;2024-05-09;150001805059466;2024-05-30
150001777698003;2024-05-09;150001786436188;2024-05-16
150001777698003;2024-05-09;150001795682817;2024-05-23
150001777805398;2024-05-09;150001777805398;2024-05-09
150001778032622;2024-05-09;150001778032622;2024-05-09
150001778066584;2024-05-09;150001778066584;2024-05-09
150001778071327;2024-05-09;150001778071327;2024-05-09
150001778142304;2024-05-09;150001786935108;2024-05-16
150001778142304;2024-05-09;150001778142304;2024-05-09
150001778142304;2024-05-09;150001805549311;2024-05-30
150001778142304;2024-05-09;150001796171073;2024-05-23
150001778227326;2024-05-09;150001778227326;2024-05-09
150001778619263;2024-05-09;150001778619263;2024-05-09
150001778619263;2024-05-09;150001787406352;2024-05-16
150001778850027;2024-05-10;150001787617766;2024-05-17
150001778850027;2024-05-10;150001778850027;2024-05-10
150001778924409;2024-05-10;150001778924409;2024-05-10
150001779640002;2024-05-10;150001779640002;2024-05-10
150001780137236;2024-05-11;150001802887820;2024-05-28
150001780137236;2024-05-11;150001780137236;2024-05-11
150001780137236;2024-05-11;150001812665508;2024-06-04
150001780185140;2024-05-11;150001780185140;2024-05-11
150001780192276;2024-05-11;150001798216581;2024-05-25
150001780192276;2024-05-11;150001780192276;2024-05-11
150001780192276;2024-05-11;150001788962725;2024-05-18
150001780344746;2024-05-11;150001780344746;2024-05-11
150001780459399;2024-05-11;150001780459399;2024-05-11
150001781099349;2024-05-11;150001781099349;2024-05-11
150001781432932;2024-05-12;150001781432932;2024-05-12
150001781432932;2024-05-12;150001806466749;2024-05-30
150001781577137;2024-05-12;150001781577137;2024-05-12
150001781772518;2024-05-12;150001781772518;2024-05-12
150001781772518;2024-05-12;150001793048351;2024-05-19
150001782770340;2024-05-13;150001782770340;2024-05-13
150001782818134;2024-05-13;150001782818134;2024-05-13
150001782836191;2024-05-13;150001782836191;2024-05-13
150001783275095;2024-05-13;150001783275095;2024-05-13
150001783275095;2024-05-13;150001801435784;2024-05-27
150001783275095;2024-05-13;150001810925432;2024-06-03
150001783275095;2024-05-13;150001792130101;2024-05-20
150001784168978;2024-05-14;150001784168978;2024-05-14
150001784806603;2024-05-14;150001793658610;2024-05-21
150001784806603;2024-05-14;150001803002267;2024-05-28
150001784806603;2024-05-14;150001812456047;2024-06-04
150001784806603;2024-05-14;150001784806603;2024-05-14
150001785022057;2024-05-14;150001793859781;2024-05-21
150001785022057;2024-05-14;150001785022057;2024-05-14
150001785152503;2024-05-14;150001785152503;2024-05-14
150001785152503;2024-05-14;150001793995905;2024-05-21
150001785487726;2024-05-15;150001814198256;2024-06-05
150001785487726;2024-05-15;150001785487726;2024-05-15
150001785487726;2024-05-15;150001805242755;2024-05-29
150001785792531;2024-05-15;150001795485322;2024-05-22
150001785792531;2024-05-15;150001785792531;2024-05-15
150001786168738;2024-05-15;150001786168738;2024-05-15
150001786169262;2024-05-15;150001786169262;2024-05-15
150001786236778;2024-05-15;150001786236778;2024-05-15
150001786331917;2024-05-15;150001786331917;2024-05-15
150001786462393;2024-05-15;150001786462393;2024-05-15
150001786483024;2024-05-15;150001786483024;2024-05-15
150001786483024;2024-05-15;150001795325917;2024-05-22
150001786963852;2024-05-16;150001786963852;2024-05-16
150001787126567;2024-05-16;150001787126567;2024-05-16
150001787268265;2024-05-16;150001805480333;2024-05-30
150001787268265;2024-05-16;150001797124779;2024-05-23
150001787268265;2024-05-16;150001787268265;2024-05-16
150001787480470;2024-05-16;150001787480470;2024-05-16
150001787723474;2024-05-16;150001787723474;2024-05-16
150001788210731;2024-05-17;150001788210731;2024-05-17
150001788210731;2024-05-17;150001796959942;2024-05-24
150001788364814;2024-05-17;150001788364814;2024-05-17
150001788376194;2024-05-17;150001788376194;2024-05-17
150001788508374;2024-05-17;150001788508374;2024-05-17
150001788564653;2024-05-17;150001805889296;2024-05-30
150001788564653;2024-05-17;150001788564653;2024-05-17
150001788937965;2024-05-17;150001788937965;2024-05-17
150001789231345;2024-05-17;150001789231345;2024-05-17
150001789379195;2024-05-18;150001798160934;2024-05-25
150001789379195;2024-05-18;150001789379195;2024-05-18
150001789484492;2024-05-18;150001789484492;2024-05-18
150001789848812;2024-05-18;150001789848812;2024-05-18
150001790287468;2024-05-18;150001790287468;2024-05-18
150001790585722;2024-05-18;150001790585722;2024-05-18
150001790585722;2024-05-18;150001799416831;2024-05-25
150001790964784;2024-05-19;150001799741364;2024-05-26
150001790964784;2024-05-19;150001809116118;2024-06-02
150001790964784;2024-05-19;150001790964784;2024-05-19
150001791131521;2024-05-19;150001809295086;2024-06-02
150001791131521;2024-05-19;150001799901310;2024-05-26
150001791131521;2024-05-19;150001791131521;2024-05-19
150001791150511;2024-05-19;150001791150511;2024-05-19
150001791248873;2024-05-19;150001800054647;2024-05-26
150001791248873;2024-05-19;150001791248873;2024-05-19
150001791458384;2024-05-19;150001791458384;2024-05-19
150001791888417;2024-05-19;150001810222531;2024-06-02
150001791888417;2024-05-19;150001791888417;2024-05-19
150001791888417;2024-05-19;150001800740300;2024-05-26
150001791953407;2024-05-19;150001791953407;2024-05-19
150001792443326;2024-05-20;150001792443326;2024-05-20
150001792767300;2024-05-20;150001792767300;2024-05-20
150001792767300;2024-05-20;150001802584272;2024-05-27
150001792767300;2024-05-20;150001811159728;2024-06-03
150001793418818;2024-05-21;150001793418818;2024-05-21
150001793418818;2024-05-21;150001802291907;2024-05-28
150001793450011;2024-05-21;150001793450011;2024-05-21
150001793493964;2024-05-21;150001793493964;2024-05-21
150001793618600;2024-05-21;150001802466908;2024-05-28
150001793618600;2024-05-21;150001793618600;2024-05-21
150001793618600;2024-05-21;150001811946498;2024-06-04
150001793626257;2024-05-21;150001793626257;2024-05-21
150001793626257;2024-05-21;150001802475921;2024-05-28
150001793780631;2024-05-21;150001802645072;2024-05-28
150001793780631;2024-05-21;150001793780631;2024-05-21
150001793803816;2024-05-21;150001793803816;2024-05-21
150001793806348;2024-05-21;150001793806348;2024-05-21
150001794519534;2024-05-21;150001794519534;2024-05-21
150001794519534;2024-05-21;150001804584450;2024-05-28
150001794824514;2024-05-22;150001794824514;2024-05-22
150001794977417;2024-05-22;150001794977417;2024-05-22
150001794977417;2024-05-22;150001803880506;2024-05-29
150001795038357;2024-05-22;150001795038357;2024-05-22
150001795175297;2024-05-22;150001813521701;2024-06-05
150001795175297;2024-05-22;150001795175297;2024-05-22
150001795175297;2024-05-22;150001804140057;2024-05-29
150001795194383;2024-05-22;150001795194383;2024-05-22
150001795194383;2024-05-22;150001813546739;2024-06-05
150001795194383;2024-05-22;150001804165912;2024-05-29
150001795274808;2024-05-22;150001795274808;2024-05-22
150001795290437;2024-05-22;150001795290437;2024-05-22
150001795544335;2024-05-22;150001795544335;2024-05-22
150001795814934;2024-05-22;150001795814934;2024-05-22
150001796044715;2024-05-23;150001796044715;2024-05-23
150001796044715;2024-05-23;150001804986712;2024-05-30
150001796296084;2024-05-23;150001796296084;2024-05-23
150001796460677;2024-05-23;150001805426676;2024-05-30
150001796460677;2024-05-23;150001796460677;2024-05-23
150001796483526;2024-05-23;150001805456134;2024-05-30
150001796483526;2024-05-23;150001796483526;2024-05-23
150001797618804;2024-05-24;150001797618804;2024-05-24
150001797622570;2024-05-24;150001797622570;2024-05-24
150001797686383;2024-05-24;150001797686383;2024-05-24
150001797797695;2024-05-24;150001797797695;2024-05-24
150001797875104;2024-05-24;150001797875104;2024-05-24
150001797875104;2024-05-24;150001806868620;2024-05-31
150001798515313;2024-05-24;150001798515313;2024-05-24
150001798530297;2024-05-24;150001798530297;2024-05-24
150001799008008;2024-05-25;150001799008008;2024-05-25
150001799008008;2024-05-25;150001807843122;2024-06-01
150001799309537;2024-05-25;150001799309537;2024-05-25
150001799309537;2024-05-25;150001808223542;2024-06-01
150001799336336;2024-05-25;150001799336336;2024-05-25
150001799768037;2024-05-25;150001799768037;2024-05-25
150001799768037;2024-05-25;150001808648084;2024-06-01
150001800263777;2024-05-26;150001800263777;2024-05-26
150001800263777;2024-05-26;150001809125842;2024-06-02
150001800358950;2024-05-26;150001809225013;2024-06-02
150001800358950;2024-05-26;150001800358950;2024-05-26
150001800463410;2024-05-26;150001800463410;2024-05-26
150001800798010;2024-05-26;150001809808706;2024-06-02
150001800798010;2024-05-26;150001800798010;2024-05-26
150001801178051;2024-05-26;150001801178051;2024-05-26
150001801442891;2024-05-27;150001810480686;2024-06-03
150001801442891;2024-05-27;150001801442891;2024-05-27
150001801466245;2024-05-27;150001801466245;2024-05-27
150001801534896;2024-05-27;150001801534896;2024-05-27
150001801586909;2024-05-27;150001801586909;2024-05-27
150001801643857;2024-05-27;150001801643857;2024-05-27
150001801643857;2024-05-27;150001810648405;2024-06-03
150001801708233;2024-05-27;150001810709952;2024-06-03
150001801708233;2024-05-27;150001801708233;2024-05-27
150001801812062;2024-05-27;150001801812062;2024-05-27
150001801862177;2024-05-27;150001801862177;2024-05-27
150001801879256;2024-05-27;150001801879256;2024-05-27
150001801985759;2024-05-27;150001801985759;2024-05-27
150001801985759;2024-05-27;150001811072979;2024-06-03
150001802097836;2024-05-27;150001802097836;2024-05-27
150001802230501;2024-05-27;150001802230501;2024-05-27
150001802699228;2024-05-28;150001802699228;2024-05-28
150001802805113;2024-05-28;150001802805113;2024-05-28
150001802805113;2024-05-28;150001811821637;2024-06-04
150001802821968;2024-05-28;150001802821968;2024-05-28
150001802937113;2024-05-28;150001802937113;2024-05-28
150001803090134;2024-05-28;150001803090134;2024-05-28
150001803218089;2024-05-28;150001803218089;2024-05-28
150001803442554;2024-05-28;150001803442554;2024-05-28
150001803522985;2024-05-28;150001803522985;2024-05-28
150001803526465;2024-05-28;150001803526465;2024-05-28
150001803526465;2024-05-28;150001812547172;2024-06-04
150001803539716;2024-05-28;150001803539716;2024-05-28
150001803613183;2024-05-28;150001803613183;2024-05-28
150001803644627;2024-05-28;150001812638730;2024-06-04
150001803644627;2024-05-28;150001803644627;2024-05-28
150001803649380;2024-05-28;150001812643714;2024-06-04
150001803649380;2024-05-28;150001803649380;2024-05-28
150001804267074;2024-05-29;150001813191849;2024-06-05
150001804267074;2024-05-29;150001804267074;2024-05-29
150001804372971;2024-05-29;150001804372971;2024-05-29
150001804420083;2024-05-29;150001804420083;2024-05-29
150001804420083;2024-05-29;150001813351701;2024-06-05
150001804459448;2024-05-29;150001804459448;2024-05-29
150001804459448;2024-05-29;150001813401992;2024-06-05
150001804664436;2024-05-29;150001804664436;2024-05-29
150001804964169;2024-05-29;150001813920203;2024-06-05
150001804964169;2024-05-29;150001804964169;2024-05-29
150001805306123;2024-05-30;150001805306123;2024-05-30
150001805546311;2024-05-30;150001805546311;2024-05-30
150001805600769;2024-05-30;150001805600769;2024-05-30
150001805605271;2024-05-30;150001805605271;2024-05-30
150001805665704;2024-05-30;150001805665704;2024-05-30
150001805763656;2024-05-30;150001805763656;2024-05-30
150001805768463;2024-05-30;150001805768463;2024-05-30
150001806822312;2024-05-31;150001806822312;2024-05-31
150001806875270;2024-05-31;150001806875270;2024-05-31
150001806970450;2024-05-31;150001806970450;2024-05-31
150001807165053;2024-05-31;150001807165053;2024-05-31
150001807441396;2024-05-31;150001807441396;2024-05-31
150001807443124;2024-05-31;150001807443124;2024-05-31
150001807465427;2024-05-31;150001807465427;2024-05-31
150001807498091;2024-05-31;150001807498091;2024-05-31
150001807780797;2024-05-31;150001807780797;2024-05-31
150001807800986;2024-05-31;150001807800986;2024-05-31
150001807888025;2024-05-31;150001807888025;2024-05-31
1510000006550912;2024-05-10;1510000006550912;2024-05-10
1510000006550912;2024-05-10;510001574292459;2024-05-17
1510000006687155;2024-05-10;1510000006687155;2024-05-10
1510000006714896;2024-05-10;1510000009694491;2024-05-31
1510000006714896;2024-05-10;510001581568613;2024-05-24
1510000006714896;2024-05-10;510001573945670;2024-05-17
1510000006714896;2024-05-10;1510000006714896;2024-05-10
1510000006930053;2024-05-10;1510000006930053;2024-05-10
1510000006999163;2024-05-10;1510000006999163;2024-05-10
1510000007182798;2024-05-10;1510000007182798;2024-05-10
1510000007294808;2024-05-10;1510000007294808;2024-05-10
1510000007372704;2024-05-10;1510000007372704;2024-05-10
1510000007384202;2024-05-10;1510000007384202;2024-05-10
1510000007554531;2024-05-11;1510000007554531;2024-05-11
1510000007747917;2024-05-11;510001575012929;2024-05-18
1510000007747917;2024-05-11;1510000007747917;2024-05-11
1510000007747917;2024-05-11;510001582777805;2024-05-25
1510000007747917;2024-05-11;510001587771012;2024-06-01
1510000007784585;2024-05-11;1510000007784585;2024-05-11
1510000007798848;2024-05-11;510001583372868;2024-05-25
1510000007798848;2024-05-11;1510000007798848;2024-05-11
1510000007816753;2024-05-11;510001582858375;2024-05-25
1510000007816753;2024-05-11;510001587838039;2024-06-01
1510000007816753;2024-05-11;1510000007816753;2024-05-11
1510000007816753;2024-05-11;510001575084247;2024-05-18
1510000007916327;2024-05-29;1510000007916327;2024-05-29
1510000007935032;2024-05-29;1510000007935032;2024-05-29
1510000007968418;2024-05-29;1510000007968418;2024-05-29
1510000008003205;2024-05-29;1510000008003205;2024-05-29
1510000008033263;2024-05-29;510001592508051;2024-06-05
1510000008033263;2024-05-29;1510000008033263;2024-05-29
1510000008082540;2024-05-29;1510000008082540;2024-05-29
1510000008324079;2024-05-29;1510000008324079;2024-05-29
1510000008627081;2024-05-29;1510000008627081;2024-05-29
1510000008714907;2024-05-30;1510000008714907;2024-05-30
1510000008731550;2024-05-30;1510000008731550;2024-05-30
1510000008783690;2024-05-30;1510000008783690;2024-05-30
1510000008929981;2024-05-30;1510000008929981;2024-05-30
1510000008967464;2024-05-30;1510000008967464;2024-05-30
1510000009002535;2024-05-30;1510000009002535;2024-05-30
1510000009088770;2024-05-30;1510000009088770;2024-05-30
1510000009541557;2024-05-30;1510000009541557;2024-05-30
1510000009565918;2024-05-30;1510000009565918;2024-05-30
1510000009858031;2024-05-31;1510000009858031;2024-05-31
1510000010035570;2024-05-31;1510000010035570;2024-05-31
1510000010062189;2024-05-31;1510000010062189;2024-05-31
1510000010120714;2024-05-31;1510000010120714;2024-05-31
1510000010139786;2024-05-31;1510000010139786;2024-05-31
1510000010148727;2024-05-31;1510000010148727;2024-05-31
1510000010175541;2024-05-31;1510000010175541;2024-05-31
1510000010212734;2024-05-31;1510000010212734;2024-05-31
1510000010260111;2024-05-31;1510000010260111;2024-05-31
1510000010297940;2024-05-31;1510000010297940;2024-05-31
1510000010398152;2024-05-31;1510000010398152;2024-05-31
1520000005366327;2024-05-09;1520000005366327;2024-05-09
1520000005716604;2024-05-09;1520000005716604;2024-05-09
1520000005791691;2024-05-10;1520000005791691;2024-05-10
1520000005791691;2024-05-10;520001707754992;2024-05-24
1520000005791691;2024-05-10;520001715549850;2024-05-31
1520000005791691;2024-05-10;520001700073842;2024-05-17
1520000006258749;2024-05-10;1520000006258749;2024-05-10
1520000006297770;2024-05-10;1520000006297770;2024-05-10
1520000006304030;2024-05-10;1520000006304030;2024-05-10
1520000006339183;2024-05-10;1520000006339183;2024-05-10
1520000006810185;2024-05-10;1520000006810185;2024-05-10
1520000006960197;2024-05-11;520001708923079;2024-05-25
1520000006960197;2024-05-11;520001716737942;2024-06-01
1520000006960197;2024-05-11;1520000006960197;2024-05-11
1520000006960197;2024-05-11;520001701249485;2024-05-18
1520000007328667;2024-05-11;520001701638421;2024-05-18
1520000007328667;2024-05-11;1520000007328667;2024-05-11
1520000007390609;2024-05-11;520001721095082;2024-06-04
1520000007390609;2024-05-11;1520000007390609;2024-05-11
1520000007789964;2024-05-11;1520000007789964;2024-05-11
1520000007834482;2024-05-11;1520000007834482;2024-05-11
1520000007878290;2024-05-11;520001709898837;2024-05-25
1520000007878290;2024-05-11;1520000007878290;2024-05-11
1520000007878290;2024-05-11;520001702208647;2024-05-18
1520000008165735;2024-05-12;520001717986085;2024-06-02
1520000008165735;2024-05-12;520001710147744;2024-05-26
1520000008165735;2024-05-12;520001702441300;2024-05-19
1520000008165735;2024-05-12;1520000008165735;2024-05-12
1520000008213058;2024-05-12;1520000008213058;2024-05-12
1520000008548186;2024-05-12;520001710567524;2024-05-26
1520000008548186;2024-05-12;520001702860416;2024-05-19
1520000008548186;2024-05-12;1520000008548186;2024-05-12
1520000008747605;2024-05-12;520001718650830;2024-06-02
1520000008747605;2024-05-12;520001703533994;2024-05-19
1520000008747605;2024-05-12;520001710767258;2024-05-26
1520000008747605;2024-05-12;1520000008747605;2024-05-12
1520000009013752;2024-05-12;520001703337126;2024-05-19
1520000009013752;2024-05-12;1520000009013752;2024-05-12
1520000009208223;2024-05-13;520001703493424;2024-05-20
1520000009208223;2024-05-13;520001711207720;2024-05-27
1520000009208223;2024-05-13;1520000009208223;2024-05-13
1520000009275331;2024-05-13;1520000009275331;2024-05-13
1520000009565923;2024-05-13;1520000009565923;2024-05-13
1520000009657495;2024-05-13;520001719633718;2024-06-03
1520000009657495;2024-05-13;520001711676971;2024-05-27
1520000009657495;2024-05-13;520001703934213;2024-05-20
1520000009657495;2024-05-13;1520000009657495;2024-05-13
1520000010073440;2024-05-13;1520000010073440;2024-05-13
1520000010099902;2024-05-13;520001720105658;2024-06-03
1520000010099902;2024-05-13;520001712153775;2024-05-27
1520000010099902;2024-05-13;520001704400409;2024-05-20
1520000010099902;2024-05-13;1520000010099902;2024-05-13
1520000010713786;2024-05-14;1520000010713786;2024-05-14
1520000010787282;2024-05-14;520001705011031;2024-05-21
1520000010787282;2024-05-14;1520000010787282;2024-05-14
1520000010923991;2024-05-14;1520000010923991;2024-05-14
1520000011018276;2024-05-14;1520000011018276;2024-05-14
1520000011464595;2024-05-15;1520000011464595;2024-05-15
1520000011699636;2024-05-15;1520000011699636;2024-05-15
1520000011703599;2024-05-15;1520000011703599;2024-05-15
1520000011768749;2024-05-15;520001705900805;2024-05-22
1520000011768749;2024-05-15;520001721627619;2024-06-05
1520000011768749;2024-05-15;520001713680663;2024-05-29
1520000011768749;2024-05-15;1520000011768749;2024-05-15
1520000011908522;2024-05-15;520001706072036;2024-05-22
1520000011908522;2024-05-15;520001713852201;2024-05-29
1520000011908522;2024-05-15;1520000011908522;2024-05-15
1520000011993022;2024-05-15;1520000011993022;2024-05-15
1520000012030049;2024-05-15;1520000012030049;2024-05-15
1520000012051237;2024-05-15;1520000012051237;2024-05-15
1520000012070860;2024-05-15;1520000012070860;2024-05-15
1520000012070860;2024-05-15;520001717907708;2024-06-02
1520000012070860;2024-05-15;520001710470711;2024-05-26
1520000012070860;2024-05-15;520001710454552;2024-05-26
1520000012187232;2024-05-15;1520000012187232;2024-05-15
1520000012556487;2024-05-16;1520000012556487;2024-05-16
1520000012556487;2024-05-16;520001715150695;2024-05-30
1520000012576726;2024-05-16;1520000012576726;2024-05-16
1520000012576726;2024-05-16;520001714484019;2024-05-30
1520000012576726;2024-05-16;520001722446691;2024-06-06
1520000012576726;2024-05-16;520001706703891;2024-05-23
1520000012619472;2024-05-16;1520000012619472;2024-05-16
1520000012872330;2024-05-16;1520000012872330;2024-05-16
1530000005682307;2024-05-09;1530000005682307;2024-05-09
1530000006141787;2024-05-10;1530000006141787;2024-05-10
1530000006203590;2024-05-10;1530000006203590;2024-05-10
1530000006341393;2024-05-10;1530000006341393;2024-05-10
1530000006437724;2024-05-10;1530000006437724;2024-05-10
1530000006542546;2024-05-10;1530000006542546;2024-05-10
1530000006542546;2024-05-10;530001739713494;2024-05-24
1530000006542546;2024-05-10;530001731815338;2024-05-17
1530000006597591;2024-05-10;1530000006597591;2024-05-10
1530000006597591;2024-05-10;530001739785432;2024-05-24
1530000006597591;2024-05-10;530001731453051;2024-05-17
1530000006597591;2024-05-10;530001748250359;2024-05-31
1530000007003545;2024-05-10;1530000007003545;2024-05-10
1530000007003545;2024-05-10;530001731870301;2024-05-17
1530000007159101;2024-05-10;1530000007159101;2024-05-10
1530000007540165;2024-05-11;530001740727608;2024-05-25
1530000007540165;2024-05-11;1530000007540165;2024-05-11
1530000007540165;2024-05-11;530001732380359;2024-05-18
1530000007540165;2024-05-11;530001749156419;2024-06-01
1530000007716174;2024-05-11;1530000007716174;2024-05-11
1530000007716174;2024-05-11;530001732590590;2024-05-18
1530000008359044;2024-05-11;1530000008359044;2024-05-11
1530000008375897;2024-05-11;530001741666940;2024-05-25
1530000008375897;2024-05-11;1530000008375897;2024-05-11
1530000008375897;2024-05-11;530001733308570;2024-05-18
1530000008451595;2024-05-12;1530000008451595;2024-05-12
1530000008606346;2024-05-12;1530000008606346;2024-05-12
1530000008952504;2024-05-12;1530000008952504;2024-05-12
1530000008961859;2024-05-12;1530000008961859;2024-05-12
1530000009324314;2024-05-12;1530000009324314;2024-05-12
1530000009554377;2024-05-12;530001734503428;2024-05-19
1530000009554377;2024-05-12;1530000009554377;2024-05-12
1530000009554377;2024-05-12;530001751398368;2024-06-02
1530000009554377;2024-05-12;530001742891858;2024-05-26
1530000009595475;2024-05-12;1530000009595475;2024-05-12
1530000009642439;2024-05-12;1530000009642439;2024-05-12
1530000009755826;2024-05-13;1530000009755826;2024-05-13
1530000009755826;2024-05-13;530001746737203;2024-05-29
1530000009891274;2024-05-13;1530000009891274;2024-05-13
1530000010191018;2024-05-13;1530000010191018;2024-05-13
1530000010362634;2024-05-13;1530000010362634;2024-05-13
1530000010631702;2024-05-13;1530000010631702;2024-05-13
1530000011152996;2024-05-14;1530000011152996;2024-05-14
1530000011213156;2024-05-14;1530000011213156;2024-05-14
1530000011219772;2024-05-14;1530000011219772;2024-05-14
1530000011252595;2024-05-14;530001736146909;2024-05-21
1530000011252595;2024-05-14;1530000011252595;2024-05-14
1530000011252595;2024-05-14;530001754186080;2024-06-04
1530000011393416;2024-05-14;1530000011393416;2024-05-14
1530000011393416;2024-05-14;530001736324570;2024-05-21
1530000011393416;2024-05-14;530001744728276;2024-05-28
1530000011404498;2024-05-14;530001736338817;2024-05-21
1530000011404498;2024-05-14;1530000011404498;2024-05-14
1530000011404498;2024-05-14;530001744743301;2024-05-28
1530000011466679;2024-05-14;530001748702669;2024-05-31
1530000011466679;2024-05-14;1530000011466679;2024-05-14
1530000011644907;2024-05-14;1530000011644907;2024-05-14
1530000011644907;2024-05-14;530001736585150;2024-05-21
1530000011644907;2024-05-14;530001753478135;2024-06-04
1530000011644907;2024-05-14;530001744984844;2024-05-28
1530000011873511;2024-05-14;1530000011873511;2024-05-14
1530000012372103;2024-05-15;1530000012372103;2024-05-15
1530000012373502;2024-05-15;1530000012373502;2024-05-15
1530000012472180;2024-05-15;1530000012472180;2024-05-15
1530000012527959;2024-05-15;1530000012527959;2024-05-15
